texto,rotulo
"Cara, essa tv não é apenas ultra-hd, mas é também ultra cabulosa. Sinto como se estivesse fumando um eterno baseado quando entro nas ondas e vibrações desse bicho. As cores se misturam com minhas alucinações e devaneios. Perco-me nos sons alucinantes. Vi um filme de guerra outro dia. O cara tomou um tiro e eu achei que havia me acertado. Fui para o hospital doidão apenas pra ouvir o médico dizer que eu tava alucinando. Diz que pegou uns três pacientes naquela semana com problemas mentais por causa dessa TV.  Recomendo de mais! Claro, vendi um rim e um braço para compra-la. Mas bicho, o que é um braço perto do que essa doidera proporciona.",5
"Mola fraca não tem força,muito fraco desempenho ruim demais ! Não gostei !",2
Não vejo diferença significativa para uma sem ser 4k,3
"Produto de ótima qualidade, funciona bem .foi entregue antes da data e veio tudo ok.",4
produto muito bom entrega no antes do prazo. imagem excelente só o alto falante que tem uma diferença entre as outras marcas mas nada que atrapalhe.,4
Produto muito bom e confortável amei tudo deis da compra até a entrega ..,5
"Este óculos tem um material inferior, pensei que iria receber uma garantia da lente e uma flanela para limpar, mas não veio, o material parece frágil e o acabamento poderia ser melhor",2
Funcionou muito bem.tem que embalar melhor. Recebi a caixa quase aberta. Ass:Valdemir.,5
Obrigado por este pedido. Tudo dentro dos conformes.,4
"As lojas americanas precisa avaliar melhor seus parceiros, produto veio danificado e colado em vez de costurado como na foto ilustrativa. Não sei q coro e esse pois veio uma pulseira de napa.",1
Jogo divertido! E o produto foi entregue em perfeito estado.,5
"O descolorante é muito bom, abre bem o cabelo. Chegou bem rápido tbm.",4
"Somente achei frágil o batedor, mas os demais gostei.",3
"Produto bom, chegou em perfeitas condições e bem embalado. Só não dei mais estrela pq não vem o drive de CD/DVD. No mais tudo ok",3
"Apesar do prazo de entrega ser um pouco longo, recomendo.",4
"Agradou muito minhas expectativas. Era o que eu espera!!!!  Recebi no prazo combinado. Os livros chegaram bem embalados. Perfeitos, não tenho queixas.",4
"Muito bom o produto, quem está em dúvida de um notebook esse é um produto médio entre bom e barato.",4
"Fogão bonito, fácil montagem (dos pés) veio com vários adesivos internos e proteções laterais, mas me surpreendeu que não protegeram muito o tampo de vidro. Felizmente o meu veio intácto, mas na interntet tem muitas pessoas reclamando, confesso que fiquei receoso. Acendimento das bocas rápido, apesar de 3 pequenas e uma grande. Forno bom e fácil de acender também e esquenta bem. Porém, a porta veio com o parafuso de sobrepor, e fica encostando na estrutura e dificulta a abertura. Poderiam usar parafuso cabeça chata ou de embutir que ficaria melhor. Enfim, um ótimo produto, com alguns detalhes a ser ajustado, mas que me atende muito bem.",4
"Não posso avaliar um produto que ainda não recebi, quando receber o produto se receber eu faço a avaliação",1
"A privada faz barulho, mas não está espirrando água.",1
"Asus, precisa dizer mais alguma coisa ??? Produto EXCELENTE ... minha filha comparou com o IPhone da Amiga ... a amiga vai vender o iphone dela KKKKKKKKK ...",5
Produto de ótima qualidade e atendimento da loja Lcg Eletro nota 10!,5
Entrega realizada dentro do prazo estabelecido e produto de excelente qualidade,5
"Produto chegou quando eu não estava em cada, ou seja não veio no prazo! MEU FILHO FICOU SEM O PRESENTE DE NATAL! NUNCA MAIS COMPRO PELA LOJA!",1
"A caixa chegou vazia do correio, estou tentando contato com vocês desde o dia 15 de dezembro para cancelar meu pedido e até agora não consegui resolver o problema. Hoje é o deadline que recebi da atendente da Americanas.com através do Reclame Aqui. Espero solucionar o problema! Att. Patrícia",1
Entrega foi no prazo.. Obrigado. Ótimo.recomendo o produto e parceiro que comprei o produto.,5
Recebi no prazo prometido. Muito bem embalado Muito satisfeito com o atendimento compraxembalagemxentrega.,5
Excelente muito bom  preço ótimo recomendo lojas americanas   Muito ótimo,4
"Fiquei muito satisfeita pois o produto é fiel às imagens postadas no site de compra. Gostei, bonito, bem acabado.",4
"Comprei esse produto para presentear, quando dei de presente já havia passado 7 dias da compra e não poderia mais reclamar com as lojas americanas, Acontece que funcionou 3 dias, depois disso parou, ligava e desligava sozinho, não mudava as estações... Reclamei então com o fabricante e estou devolvendo, foram atenciosos. Vamos ver o que vai acontecer daqui pra frente.....",1
"Dvd novo, perfeito funcionamento. Vocês dizem que a avaliação tem poucas palavras. O que queriam que eu dissesse de um dvd novo?",5
Ja reclamei e ninguém me deu reposta. Nenhuma das duas bonecas voaram! NÃO RECOMENDO!,1
Ainda não recebi o produto. No status ainda nem está em transporte. Vi muitas reclamações na Internet do abc da construção estou com receio de também ter problemas no meu produto.,1
estou muito chateada o produto ainda não foi entregue.,1
"Comprei o produto para presente,  chegou antes do prazo e em excelentes condições. Recomendo este produto.",5
"Meu produto estava pra chegar no dia 17 e chegou 2 semanas antes,só não gostei pq pedi com embalagem de presente e paguei 3 reais a mais e não veio com embalagem de presente,tirando isso exelente qualidade recomendo muito,mostrei aos meus inscritos esses livros e 10 deles compraram e me mandaram a foto do livro",5
"pelo preço otimo produto, otima loja, compraria novamente com certeza no que for necessario",5
Produto bom bonito e barato.  Amei. Super recomendo!,5
atendeu as minhas espectativas.  ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,3
"Produto Conforme o descrito no anúncio , recomendo!!!!",3
"Ótima velocidade de processamento, espaço de armazenamento, etc. vale cada real investido!!",5
"Só  não gostei de ter feito minha compra  no cartao da Americanas.com,pois o mesmo é uma propaganda enganosa.Recebi várias mensagens de texto dizendo que o mesmo seria emitido sem anuidades e  isso NÃO procede. Existe anuidade SIM e muito maior que o preço que paguei no produto.",4
Ainda não recebi o produto. por enquanto não tenho como avaliar,2
"SECA MUITO RÁPIDO .. EU JÁ TINHA UM , MAS ME MUDEI DE ESTADO E A VOLTAGEM E DIFERENTE , AI COMPREI OUTRO DO MESMO ! USO E RECOMENDO .",5
"Funciona muito bem, esquenta rápido! Só não gostei do fato de ficarem manchas no vidro após o uso e do painel digital quase não aparecer quando está batendo sol.",3
"ótimo produto, cor, modelo, praticidade, compacto, ideal para ambientes menores, nota 10.",4
"Leve; fácil de manejar, praticidade para carregar; bom para tirar as sujeiras dos cantos.",5
"O produto cumpre o que promete, é leve e fácil de usar e realmente deixa os fios com aspecto de escovados. Alisa cabelos ondulados, mas não recomendo para cabelos cacheados. Poderia ser mais rápido na secagem dos cabelos.",4
"Achei lindo, too de linha,, design lindo, câmera, resposta boa, rápida, preço e prazo ,tudo certinho,,adorei o celular,,parabéns americanas,,,,nota dez,,,,",4
Muito bom nao tem cheiro forte chegou antes do prazo fiquei satisfeita,3
"Produto ótimo, vale muito a pena, o ruim foi só a demora pra entregar, tirando isso tudo ok, recomendo.",5
Vale à pena a compra. Custo benefício. Além de bem bonito.,4
"Comprado para o Natal , chegou na semana depois do mesmo",1
"Eu não posso avaliar o produto porque eu não recebi o produto ainda. Vou processar vocês, porque estou sendo lesada, roubada paguei e não recebi o produto!!!!!!!!",1
Produto entregue em perfeito estado e antes do prazo combinado,5
"Utilizo o rádio de comunicação em condomínio com 4 torre de 10 andares cada, para comunicação entre os funcionários, resultado excelente, permite a comunicação integrada perfeitamente.",5
só a entrega que foi  demorada  eu dei minha opinião não em porta o tamanho do texto,4
A eficiência no serviço é a qualidade do produto está Ótimo.,5
"Produto robusto, com muita praticidade para acender e para limpar",5
Gostei até ver qto tempo dura! Parece boa. Veremos!! Usei uma vez!,3
"entrega antes do previsto, produto de otima qualidade.",5
"Já estão me mandando avaliar um produto que nem recebi, o mesmo já está em atraso e não consigo contato com a americanas.com, quando  ligo o contato é  só  com gravações  e enquanto isso estou aqui a ver navios. Americanas agora vcs me surpreenderam porque isso nunca tinha acontecido antes.",1
"O produto é excelente, mas o que me impressionou mesmo foi a entrega. Paguei dia 22/12 e chegou dia 27/12, ou seja, com apenas 2 dias úteis, sendo que a entrega estava programada para o dia 28/01. Parabéns à equipe pela eficiência na entrega, estou muito satisfeito.",5
"Gostei do produto,  design moderno, cor bonita, aparelhos Motorola são ótimos, custo benefício. Entrega rápida. Recomendo.",4
Alguém sabe dizer quanto tempo de garantia a loja da?,4
Produto de ótima qualidade e muito resistente! Recomendo a loja Lcg eletro também que fez a entrega antes do previsto. Mayara,5
"Cel. Top p o preço. bonito, software leve e rapido. muitos recursos,câmera Boa. Boa aquisição!",4
"Chegou dentro do prazo previsto, sem ser danificado, com nota fiscal e pronto para o uso, super recomendo!!",5
"Produto de boa qualidade, um dos melhores do mercado,  boa relação custo beneficio. Entrega foi bem rápida, muito antes do prazo que foi programado. realmente o serviço de entrega é eficaz.",3
"produto excelente..atendeu as minhas necessidades, super recomendo para quem quer algo bom e barato",4
Produto muito bom. Ótima fixação. Realmente efeito de cílios postiços!,5
exatamente o produto que procurava com o melhor preço nas Americanas.,5
"Comprei esse router para substituir o router fornecido com o modem pela NET-Rio. Seu alcance e estabilidade são muito bons. Ele transmite em duas redes simultaneamente (2,4 GHz e 5 GHz), permitindo que o usuário escolha aquele que melhor lhe atender.",5
"É um ótimo produto. Empresa bastante confiável, deu tudo certo, está funcionando bem.",5
"O produto é muito bom, a entrega foi feita antes do prazo. Indico a compra.",4
"muito bom produto, recomento a todos que tiverem interisse",5
produto no mesmo dia da instalação parou de funcionar a água gelada,1
"Só na entrega mesmo que deve ser melhorado, pois o entregador não se importo com nada sendo que tinha carro dentro da garagem dele quando fui buscar o produto ele deu a desculpa da chuva e nem chovendo direito  estava",5
O produto atingiu as minhas expectativas. Recomendo!,4
Equipamento fixado externamente e funcionando perfeitamente pra 2 TVs.,3
as funções e o controle são bem simples e fáceis de serem usadas ótima qualidade de som e imagem recomendo,5
Muito bom o celular chegou antes do prazo eu recomendo,4
"Igualzinho a foto, bem prático, desmonta facil e cabe em qualquer lugar",4
"O produto chegou antes do prazo. A caixa da encomenda  estava bastante amassada mas nada que interferisse no produto. Recomendo, o aparelho é perfeito. Para quem não souber ele solicita um Pin na tela inicial que se refere uma senha que deverá ser cadastrada e não ao Pin do chip como eu pensava.",5
"Gostei muito do produto, porém ele chegou com o vidro da câmera quebrada, já enviei e-mail para a americanas mais eles não respondem. Estou MT chateada, pois comprei para dar de presente e quando a pessoa abriu o vidro estava quebrado.",3
"O perfume simplesmente não fixa, parece até que é falso. Já tive esse perfume antes e fixava bem na pele. Estou bem insatisfeita",1
"Não sei se o conteúdo é tão bom, mas meu sobrinho ficou empolgado para ler",3
Excelente produto pra recarregar isqueiros....Funciona muito bem. demora um pouco a chegar mas dentro da data prevista,5
"Tamanho bom, completa, bom custo benefício. Recomendo!",4
"atendimento excelente de Americanas.com , quanto as informações, acompanhamento e pós venda.  Fiquei tranquilo quanto a segurança também.  Estou satisfeito.",3
"A encomenda chegou perfeita, muito bem embalada e eram exatamente como aparecia na imagem do site.",5
"Produto de ótima qualidade, Entregue no prazo e bem embalado",5
"Se algum dia eu receber o produto, posso fazer uma avaliação.",1
