texto,rotulo
COMPREI A PEÇA DIA 12/12/2017 E ATE AGORA NAO CHEGOU !!!!!! VOU TER QUE ACIONAR A JUSTIÇA PRA RESOLVER !!!??,1
"Bem o que falar de uma leitura dessa? É tudo de bom, o tempo passa sem que percebemos nada ao nosso redor.",5
"Cores vivas, volume do som extremamente satisfatório e fácil instalação! Seu diferencial é o sistema SmarTv: é possível utilizar um aplicativo LG no smartphone e controlar a TV, acesso rápido aos principais aplicativos no controle remoto e sistema de gerenciamento rápido, leve e fluído!",4
Como posso avaliar algo no qual paguei e ainda não foi entregue? Absurdo!!!,1
"Adquiri esse produto na Black Friday de 2017 por um valor abaixo de 100 reais e só por isso a compra foi satisfatória!  O material é resistente até certo ponto: as varetas de plástico e os forramentos são de qualidade intermediária, não exija demais deles.   Falta de instruções de montagem: montar essa barraca foi como resolver um quebra-cabeça devido a falta de informações. Um trabalho que poderia ter durado alguns minutos levou quase uma hora pois o produto sequer possui um manual de montagem.  O tamanho dele é ótimo, para as crianças: minha filha adorou devido ao tamanho das barracas, o comprimento do túnel... mas só posso usar na casa da minha sogra, pois na minha casa não há espaço suficiente. Após montado todo o brinquedo ocupa uma área de aproximadamente 4 metros x 1,5 metro.",3
"Ótimo telefone, chegou antes do prazo. Bom desempenho e ótimo preço do produto. Bem mais barato que em todas as lojas fisicas",5
acho que eu cancelei sem querer o produto não veio,1
"A piscina e os acessórios são bons,exceto a capa que veio junto ser inútil,não prende,é muito curta!",3
"Excelente produto e entrega também, recomendo. Produto exaamente como está no site, entrega inclusive antes do previsto.",5
Produto compatível com o valor. Até o momento não tive nenhum contratempo referente ao funcionamento.,3
o monitoriamento não é tão simples quanto parece.    No manual do usuário é que se verifica tal dificudade.,2
"Fiquie chateada, pois sempre compro na loja virtual e infelizmente o purificador veio com o problema. Não está gelando a água.",1
Gostei muito da compra. O produto é excelente. Superou as expectativas. Chegou antes do prazo.,5
"O produto é bom, porém duas coisas me decepcionaram, o áudio dele é muito baixo. E a tela daydream por qualquer coisa acende e você não consegue mudar essa configuração.",3
Muito bom meu celular só tem 16gb agora da pra aumentar o espaço com 32gb excelente,5
"ótimo produto recomendo comprei e gostei muito, vc pode compra q nao vai arrepender...",4
"Produto excelente  e dentro das minhas espectativas, e a entrega pela loja também foi rápida. Assino em baixo.",5
"Fácil de usar, de lavar, esquenta rápido e é muito versátil. Dá pra cozinhar de tudo nela.",5
"Na foto a aparência é uma, já veio estragado caindo partes e com arranhões, péssima qualidade. Besteira minha ter compro.",1
Entrega feita antes do prazo. Era o que eu esperava.  Tudo certo!,4
"Atendeu perfeitamente nosso desejo, seja pela qualidade, seja pelo tamanho ou pelo preço.",5
Indico o vendedor pela rapidez na entrega e qualidade do produto,5
O Produto é muito bom e chegou na data certa recomendo.,5
Infelizmente a imagem é totalmente diferente do produto em sim. Ele não é felpudo e sua cor é totalmente diferente da descrição e das fotos. Foi um produto que fiquei completamente insatisfeita ao receber. Deixou a desejar.... Não procurei devolução devido a burocracia e tempo que se leva para ser efetuada e o produto voltar novamente para minhas mãos.,2
"No geral é bom para tarefas básicas, como ver filmes e ler e-mails, para jogos não recomendo.",3
"Meu esposo ficou muito feliz com o kit, carretilha excelente, porem a vara que veio não e apropriada para carretilha e sim para molinete. Só não faremos a troca porque gostamos muito da qualidade da vara e da cor. Meu marido estava super receoso com o produto porem quando vimos ficamos encantados. Assim que testar-mos volto para falar sobre o desempenho. Super recomendo o produto.",4
"Produto cumpre com a descrição, fácil armazenamento. Muito prático!!",4
Fácil de montar e muito lindas. Chegou na data prevista,5
"Comprei duas unidades, quando usei um logo quebrou a ventoinha. Como o produto não tem garantia, fico prejuízo.",1
"Após atraso de mais de 10 dias do prazo estipulado para a entrega, liguei no telefone de reclamações da Americanas e fui informado que teria um retorno da ligação assim que possível. Até hoje estou aguardando esse retorno. No Site estava disponível um contato via e-mail com a loja responsável pela entrega, portanto, na minha visão, a Americanas seria o responsável, porém, a ""Loja Responsável"" também não enviou nenhum retorno. Após aproximadamente 05 dias dessa reclamação, recebi o produto. Antes dessa última compra, recomendaria Americanas, pois nunca havia tido problemas. Agora só comprarei no Americanas se não tiver outra opção.",5
ele é bom mas pelo valor q paguei valia mais a pena comprar 2 ventiladores ou investi mais um pouco e comprar um ar de parede!,2
"chegou direitinho, gostei muito do produto, recomendo",5
"Produto excelente para o seu dia a dia. Além de rápido e prático, o produto ainda é bem leve para o transporte. Excelente produto!!!",4
"Ótimo produto, cumpre seu papel, super compacto e de fácil instalação.",4
Produto de qualidade. Preço bom pra o produto. Potência do produto é boa.,4
"estou muito feliz com a minha compra , chegou antes do prazo ,ótimo produto ,é lindo e gela muito bem .",5
Funciona bem.  O sinal alcança muito mais area do que o meu antigo roteador de 300mbps,5
"Com menos de 12 horas de uso, com apenas uma queda de altura inferior a 50 cm, o Celular Asus Zenfone 3 trincou a tela em duas partes e apresentou falha no display, tive que pressionar algumas partes pra ele voltar aparecer a tela, e agora de vez em quando ele apaga a tela e só volta depois de pressionar algum local. Achei muito ruim essa experiência, tive outras marcas que mesmo com quedas maiores não tive problemas. Segunda observação, abri um chamado na Asus tem 5 dias e ainda não obtive nenhuma resposta, muito lento o atendimento.",1
não recebi ainda o produto. não recebi ainda o produto. não recebi ainda o produto.,1
Produto muito bom e entrega muito rápida. Recomendo!!,5
"Porém aquelas barrinhas de alumínio q sustentam ele aberto,as vezes saem do lugar e o peso das cadeiras fazem com q elas entortem,tem uns q já vem com uma mão francesa articulada ,bem melhor,mais resistente e prática Fica a dica",3
"nao posso  falar ainda se o guarda roupa e ruim  pq  ja tem 2 meses q era pra eloe ter chegado  e ate agora  nada, essa foi minha experiencia com a loja e nao foi  uma das boas nem frete  eles queren devolver  pelo  atraso.",2
"Gostei muito, é exatamente como o anunciado e demonstrado nas fotos.",4
"Gostei bastante do álbum, é exatamente como descrito no anúncio e mostrado nas fotos.",4
"super fofo, boa qualidade, recomendo super fofo, boa qualidade, recomendo",4
"boa qualidade, recomendo, moldura linda.......................................",5
"Produto em excelente estado, chegou antes do prazo, sem danificar o produto",5
"O produto cumpre seu objetivo, proteger a criança no carro, e o preço acessível.",5
Muito pratica. Uma pena que uma das xícaras veio um pouco quebrada,3
"tem que usar cola para manter ela montada, pois o material não é de boa qualidade e com isso os encaixes soltam e os tubinhos de metais caem o tempo todo. Então use cola para reforçar ai sim tudo fica bem.",2
A entrega está muito atrasada e ainda não recebi o produto,1
"Produto chegou antes do prazo, perfume excelente, a fixaçao que deixa um pouco a desejar",4
Faz muito pouco café. Difícil de limpar. Por mim trocaria por outra. Fora que sai po no café. Péssimo produto da cadence,1
Excelente perfume.... Super recomendo. Entrega super rapida!,5
"bom dia,   excelente .. entregue dentro do prazo, brinquedo era o q a criança esperava... muito obrigada",5
MUITO bom a compra foi excelente recomendo o livro é interessante,4
Muito bom. Qualidade com certeza nao deixa a desejar.,4
"Não posso avaliar o produto, pois ainda não recebi e ninguém me deu um parecer até agora.",2
"som do aparelho e muito baixo, sinal de antena ruim.",2
Saiu tinta na primeira lavagem e manchou a peça. Não recomendo!,1
"Celular bom, bateria longa duração, muito bom produto recomendo Sempre LG.",4
"Não é muito longo, a árvore não pode ser muito alta, parece ser de boa qualidade.",4
"Produto sem fixação.  Já foi feita a devolução do produto. Aguardando estorno.  Att,",1
Boa impressão e muito mais econômica.  Recomendo!!,5
"Esse produto foi muito esperado e agora faz 3 dias que recebi percebi que ele veio com defeito, trava, desliga sozinho, bloqueia a tela, tô esperando resolução desse problema.j7 prime",1
"Na descrição diz que vem com marcador, mas nao veio tive que comprar, mas vale a pena.",3
"Ótimo celular, rápido, bonito, memória interna boa, poderia ser maior, mas pelo preço é excelente!!! Recomendado!!!",5
"UM DESCASO ESSE REPRESENTANTE DE VENDAS, NUM SITE DE RENOME, PEDI A CADEIRA VEIO FALTANDO PEÇAS E NEM SE QUER ENTRARAM EM CONTATO PRA RESOLVER O PROBLEMA E MUITO MENOS PRA DEVOLVER, PÉSSIMO.",1
"Produto de boa qualidade. Dura até bastante tempo, mas depende muito do uso de cada um. Eu consigo passar o dia sem precisar recarregar. Super recomendo.",4
"excelente, não provoca alergia nem coceira no couro cabeludo. Recomendo",5
"Algumas teclas do teclado falham quando você digita rápido, retardando muito a digitação. O Mouse muitas vezes fica bem lento.",2
"O produto já conheço, comprei várias vezes, o problema é o fornecedor que até a presente data não entregou, fiquei extremamente decepcionada pois era para dar de presente de Natal, e já enviei três mensagens e não me respondeu, pelo jeito vai ficar como presente de Carnaval. Não envia nem o número do correio pra eu tentar resolver, porém pra descontar é bem rápido, já estou com o débito no cartão da segunda parcela. Não compro mais e nem recomendo pra ninguém",4
"A película e a capa não eram do celular comprado. Foram comprados juntos, num combo. São maiores que o celular MOTO G 5. Já entrei em contato e pediram para cortar o produto com uma tesoura e enviar fotos. Espero que seja cancelada a compra e tudo se resolva.",1
"Além do produto ter vindo com defeito, em 18/12 reportei meu interesse em cancelar a compra e devolver o mesmo e até hoje (08/01) não recebi nenhum contato da Americanas sobre o cancelamento e devolução.",1
"a marca ja fala por si só. execelente produto, as panelas e frigideiras são lindas e grandes. E o melhor produto que encontrei na internet foi aqui. Amei estão de parabens em tudo, desde a data de  entrega , que é sempre muito rapido até a embalagem . Parabens, aprovo e recomendo sim;!",5
Não veio a apostila que no anúncio era um brinde inteiramente grátis.,3
"Apesar do atraso na entrega, estou satisfeito com o produto.",5
Produto de custo benefício muito bom.  Entrega antes do previsto!!!,4
"Vende o produto e não entrega, otima forma de capitação de dinheiro barato a custo baixo de juros.",1
"Os “pelinhos” do veludo soltam. Também recebi muitas unidades quebradas, provavelmente devido a forma que o produto foi embalado. Só não solicitei a devolução do produto por estar precisando muito do mesmo. Enviei email para o sac, mas não recebi retorno algum nem da empresa responsável nem das lojas americanas.",2
"É um aparelho de entrada intermédiaria, porém,  é  bem completo para a categoria. Ótimas câmeras, fluidez, bateria e designer muito bonito, podem ser pontos fortes.",3
